animationId,assetId,canonicalAnimationId,isCanonical,sourcePath,sourceSha256,collection,grade,lesson,lessonTitleRaw,lessonTitleDisplay,section,pageNumber,titleEnglish,titleSpanish,domain,classificationStatus,referenced,unreferenced,variant,variantKind,shell,pairedFlaPath,swfSignature,swfVersion,stageWidth,stageHeight,fps,frameCount,durationMs,audioExactCount,audioGroupIds,migrationStatus
"course-g03-l02-fq-003-review","swf-3bd675f3815ce5ed05c65c7fce1e835d781488ea60ed9c8a009f9fead8215012","course-g03-l02-fq-003-review","true","HELP_COURSES/ELMGR3/L2/FQ/Review/L2FQ03.swf","3bd675f3815ce5ed05c65c7fce1e835d781488ea60ed9c8a009f9fead8215012","course","3","2","Addition and Subtraction","Addition and Subtraction","FQ","3","L2FQ03","","assessment","inferred","false","true","true","review","false","","CWS","7","800","600","12","10","833.333333","0","[""course-g03-l02-fq-audio""]","discovered"
"course-g03-l02-gs-001","swf-7f18b6322222d4e62224ad3013ea3e200fe175911c4c78143a98a49dc35b610b","course-g03-l02-gs-001","true","HELP_COURSES/ELMGR3/L2/GS/L2GS01.swf","7f18b6322222d4e62224ad3013ea3e200fe175911c4c78143a98a49dc35b610b","course","3","2","Addition and Subtraction","Addition and Subtraction","GS","1","L2GS01","","integer-operations","inferred","false","true","true","unreferenced-legacy","false","HELP_COURSES/ELMGR3/L2/GS/L2GS01.fla","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g03-l02-gs-002","swf-e6c3e5529127a25f2256abc264e894807e1aa6c331af1b52735ab9004bcaafb4","course-g03-l02-gs-002","true","HELP_COURSES/ELMGR3/L2/GS/L2GS02.swf","e6c3e5529127a25f2256abc264e894807e1aa6c331af1b52735ab9004bcaafb4","course","3","2","Addition and Subtraction","Addition and Subtraction","GS","2","Game 1","","integer-operations","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-gs-003","swf-cc125d134c48b03c90aa6bc57f68f2173d774c74573fa4331b21492de7830663","course-g03-l02-gs-003","true","HELP_COURSES/ELMGR3/L2/GS/L2GS03.swf","cc125d134c48b03c90aa6bc57f68f2173d774c74573fa4331b21492de7830663","course","3","2","Addition and Subtraction","Addition and Subtraction","GS","3","Game 2","","integer-operations","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g03-l02-in-001","swf-f690758a5ae78041d33529a1ed367af7228351099dde5729cf04cacc74b74ee0","course-g03-l02-in-001","true","HELP_COURSES/ELMGR3/L2/IN/L2IN01.swf","f690758a5ae78041d33529a1ed367af7228351099dde5729cf04cacc74b74ee0","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","1","L2IN01","","integer-operations","inferred","false","true","true","unreferenced-legacy","false","HELP_COURSES/ELMGR3/L2/IN/L2IN01.fla","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g03-l02-in-002","swf-157b7bd4bad9d0ea2d6a4f7d8864440b257e34cf8102d623a5b29765767abe86","course-g03-l02-in-002","true","HELP_COURSES/ELMGR3/L2/IN/L2IN02.swf","157b7bd4bad9d0ea2d6a4f7d8864440b257e34cf8102d623a5b29765767abe86","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","2","Review Addition Facts Using Base Ten Blocks","Repaso de adiciones básicas usando bloques de base diez","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN02.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-003","swf-e09306603a3e2c2a80302e03a816c70ff7bf8a293dabdd4f19ffb2daf643dc33","course-g03-l02-in-003","true","HELP_COURSES/ELMGR3/L2/IN/L2IN03.swf","e09306603a3e2c2a80302e03a816c70ff7bf8a293dabdd4f19ffb2daf643dc33","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","3","Review Addition Facts Using Base Ten Blocks","Repaso de adiciones básicas usando bloques de base diez","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN03.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-004","swf-ccffa1afcac24cf85c6e98da0560678f556b9656f30b3bc3f281402d20f2dfe8","course-g03-l02-in-004","true","HELP_COURSES/ELMGR3/L2/IN/L2IN04.swf","ccffa1afcac24cf85c6e98da0560678f556b9656f30b3bc3f281402d20f2dfe8","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","4","Review Addition Facts Using Base Ten Blocks","Repaso de adiciones básicas usando bloques de base diez","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN04.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-005","swf-bebb965e4b0bb29d302468f49eb670cf2d97ec2beda5592b70370874d422924d","course-g03-l02-in-005","true","HELP_COURSES/ELMGR3/L2/IN/L2IN05.swf","bebb965e4b0bb29d302468f49eb670cf2d97ec2beda5592b70370874d422924d","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","5","Addition Fact Tables","Tablas de sumar","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN05.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-006","swf-fdfc091b0e3122444885b1e8e64d0ef2493a18da1cff8ec122d8f69b71d305bc","course-g03-l02-in-006","true","HELP_COURSES/ELMGR3/L2/IN/L2IN06.swf","fdfc091b0e3122444885b1e8e64d0ef2493a18da1cff8ec122d8f69b71d305bc","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","6","Addition Fact Tables","Tablas de sumar","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN06.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-007","swf-11e6efab6fe838e6bd1e2ca6b3a8fa26b871111e2bda74502417adb61f6f9db3","course-g03-l02-in-007","true","HELP_COURSES/ELMGR3/L2/IN/L2IN07.swf","11e6efab6fe838e6bd1e2ca6b3a8fa26b871111e2bda74502417adb61f6f9db3","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","7","Addend and Sum","Sumandos, suma","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN07.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-008","swf-bf97d133db0c07817db0f2e8372582080f0e3d03b17d788efb0ee8dbb55047c9","course-g03-l02-in-008","true","HELP_COURSES/ELMGR3/L2/IN/L2IN08.swf","bf97d133db0c07817db0f2e8372582080f0e3d03b17d788efb0ee8dbb55047c9","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","8","Addition Facts Practice","Práctica de adiciones básicas","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN08.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-009","swf-e940a49c315b6e535d1fed531960ae03b5a1209e2f9bbb9ac4661865b2e4c55f","course-g03-l02-in-009","true","HELP_COURSES/ELMGR3/L2/IN/L2IN09.swf","e940a49c315b6e535d1fed531960ae03b5a1209e2f9bbb9ac4661865b2e4c55f","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","9","Adding Using Mental Math","Sumas usando cálculo mental","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN09.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-010","swf-d5c21547c8976b217aa741426f44517572a13b9a9387e9a904e97c0301af6737","course-g03-l02-in-010","true","HELP_COURSES/ELMGR3/L2/IN/L2IN10.swf","d5c21547c8976b217aa741426f44517572a13b9a9387e9a904e97c0301af6737","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","10","Adding 2 Digit Numbers without Regrouping","Suma de números de dos dígitos sin llevar","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN10.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-011","swf-797205934acc64085bfe5a69915d38fe077a4837c54d23b80e21e8758fe21168","course-g03-l02-in-011","true","HELP_COURSES/ELMGR3/L2/IN/L2IN11.swf","797205934acc64085bfe5a69915d38fe077a4837c54d23b80e21e8758fe21168","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","11","Addition Using A Calculator","Sumas usando calculadora","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN11.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-012","swf-c5574b347282b31df1bf3d3a189635da10d063f72dc034263ae327eee0e660af","course-g03-l02-in-012","true","HELP_COURSES/ELMGR3/L2/IN/L2IN12.swf","c5574b347282b31df1bf3d3a189635da10d063f72dc034263ae327eee0e660af","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","12","Addition Practice","Práctica de sumas","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN12.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-013","swf-072333fc9f3e03654c31c194c4f062996b28af288e2c59087347f09bf4ac3410","course-g03-l02-in-013","true","HELP_COURSES/ELMGR3/L2/IN/L2IN13.swf","072333fc9f3e03654c31c194c4f062996b28af288e2c59087347f09bf4ac3410","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","13","Adding with Regrouping","Sumas con reagrupación","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN13.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-014","swf-6e672ce72fa1921acaad1e47ff1e46d6b0c94eb6dfd14b1ecbfd476aa0e73883","course-g03-l02-in-014","true","HELP_COURSES/ELMGR3/L2/IN/L2IN14.swf","6e672ce72fa1921acaad1e47ff1e46d6b0c94eb6dfd14b1ecbfd476aa0e73883","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","14","Addition Equations","Ecuaciones de adición","integer-operations","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-015","swf-c7d1742ead3fc8ff5d287af23ab2f02ac9d929e4921f3c7f17963823a81a1588","course-g03-l02-in-015","true","HELP_COURSES/ELMGR3/L2/IN/L2IN15.swf","c7d1742ead3fc8ff5d287af23ab2f02ac9d929e4921f3c7f17963823a81a1588","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","15","Addition Problem Solving","Solución de problemas de adición","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN15.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-016","swf-c4bc7dc6732b9afde40906d66a056e1a44da6a8def8c60b6e93ea44897ba264c","course-g03-l02-in-016","true","HELP_COURSES/ELMGR3/L2/IN/L2IN16.swf","c4bc7dc6732b9afde40906d66a056e1a44da6a8def8c60b6e93ea44897ba264c","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","16","Addition Equations with Three - digit Numbers","Ecuaciones de adición con números de tres dígitos","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN16.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-017","swf-fe0a11c8ef00fd1147c985143c908afa587f2d9f645766150790ebbafe3e3866","course-g03-l02-in-017","true","HELP_COURSES/ELMGR3/L2/IN/L2IN17.swf","fe0a11c8ef00fd1147c985143c908afa587f2d9f645766150790ebbafe3e3866","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","17","Addition Equations with Three - digit Numbers","Ecuaciones de adición con números de tres dígitos","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN17.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-018","swf-a94c394efa5a0c7355c017c9e2708427726861466a2d09d3e03ce59fb5ffc3bb","course-g03-l02-in-018","true","HELP_COURSES/ELMGR3/L2/IN/L2IN18.swf","a94c394efa5a0c7355c017c9e2708427726861466a2d09d3e03ce59fb5ffc3bb","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","18","Addition Sentences Practice","Práctica de sumas","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN18.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-019","swf-d6c02aa343b2472e6d770aa50bc6e2103e8fd439ce8cc1702e1400080265b6ab","course-g03-l02-in-019","true","HELP_COURSES/ELMGR3/L2/IN/L2IN19.swf","d6c02aa343b2472e6d770aa50bc6e2103e8fd439ce8cc1702e1400080265b6ab","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","19","Subtraction","Substracción (resta)","integer-operations","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-020","swf-6667e6981342b4ff87c634f2243d82b9b53a4fa54410f620cc03acc724d40c49","course-g03-l02-in-020","true","HELP_COURSES/ELMGR3/L2/IN/L2IN20.swf","6667e6981342b4ff87c634f2243d82b9b53a4fa54410f620cc03acc724d40c49","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","20","Subtraction","Substracción (resta)","integer-operations","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-021","swf-7770c9721c6254f47c7640b4a0986e6bb43c30c6b2a55a647ed49c2a79d8361e","course-g03-l02-in-021","true","HELP_COURSES/ELMGR3/L2/IN/L2IN21.swf","7770c9721c6254f47c7640b4a0986e6bb43c30c6b2a55a647ed49c2a79d8361e","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","21","Subtraction","Substracción (resta)","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN21.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-022","swf-f1b70fdb7d3ceb27ef59e7c7eeca2afe39c8dd5965eb08d48debdb5b1f97378e","course-g03-l02-in-022","true","HELP_COURSES/ELMGR3/L2/IN/L2IN22.swf","f1b70fdb7d3ceb27ef59e7c7eeca2afe39c8dd5965eb08d48debdb5b1f97378e","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","22","Subtraction","Substracción (resta)","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN22.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-023","swf-c42cd45cf7fc40580e32c64fe54008861ad3bc9a351d6205949c4b9a08bfbf2e","course-g03-l02-in-023","true","HELP_COURSES/ELMGR3/L2/IN/L2IN23.swf","c42cd45cf7fc40580e32c64fe54008861ad3bc9a351d6205949c4b9a08bfbf2e","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","23","Subtraction","Substracción (resta)","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN23.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-024","swf-1ce310bb9b4a4786e6cb271112c225a4108f24f64ae878a64cbdc446a4561b5f","course-g03-l02-in-024","true","HELP_COURSES/ELMGR3/L2/IN/L2IN24.swf","1ce310bb9b4a4786e6cb271112c225a4108f24f64ae878a64cbdc446a4561b5f","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","24","Subtraction","Substracción (resta)","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN24.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-025","swf-aa4400f638e84e462d89c970412c2b086948cc022bb7cd9b3d81ca6259f5f276","course-g03-l02-in-025","true","HELP_COURSES/ELMGR3/L2/IN/L2IN25.swf","aa4400f638e84e462d89c970412c2b086948cc022bb7cd9b3d81ca6259f5f276","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","25","Subtracting Tens","Substracción de decenas","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN25.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-026","swf-98c30bb4ede61c10a8ca22feaf5a139fcb52d0890026f95cd06d0fe9a9009a49","course-g03-l02-in-026","true","HELP_COURSES/ELMGR3/L2/IN/L2IN26.swf","98c30bb4ede61c10a8ca22feaf5a139fcb52d0890026f95cd06d0fe9a9009a49","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","26","Subtraction with Regrouping/Borrowing","Substracción con reagrupamiento y pidiendo prestado","integer-operations","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-027","swf-6fbcfa812a9d9117a3df878bf2fb5b7ddf8aace0b9320b26423e4b693393a8b2","course-g03-l02-in-027","true","HELP_COURSES/ELMGR3/L2/IN/L2IN27.swf","6fbcfa812a9d9117a3df878bf2fb5b7ddf8aace0b9320b26423e4b693393a8b2","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","27","Subtraction with Regrouping/Borrowing","Substracción con reagrupamiento y pidiendo prestado","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN27.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-028","swf-15c401ab12cb2ce29413ec2fc04d73e1f7d783a5c408a9474564c4163cf91deb","course-g03-l02-in-028","true","HELP_COURSES/ELMGR3/L2/IN/L2IN28.swf","15c401ab12cb2ce29413ec2fc04d73e1f7d783a5c408a9474564c4163cf91deb","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","28","Subtraction Equations and Two Digit Numbers","Ecuaciones de substracción y números de dos dígitos","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN28.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-029","swf-056316e77d51e3f7b98a99599b63ef1ccf84bdf77f624be68b8e2774ab62e7bf","course-g03-l02-in-029","true","HELP_COURSES/ELMGR3/L2/IN/L2IN29.swf","056316e77d51e3f7b98a99599b63ef1ccf84bdf77f624be68b8e2774ab62e7bf","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","29","Subtraction with Three Digit Numbers and Renaming (Borrowing)","Substracción de números de tres dígitos y llevando (pidiendo prestado)","integer-operations","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-030","swf-7cf9eac941cc01b1812d31734d03fbd59dec3f23401970e9622346a299578168","course-g03-l02-in-030","true","HELP_COURSES/ELMGR3/L2/IN/L2IN30.swf","7cf9eac941cc01b1812d31734d03fbd59dec3f23401970e9622346a299578168","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","30","Subtraction Using a Calculator","Substracción usando calculadora","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN30.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-031","swf-9520101f5f286af37fddfce30014eda64bd9caf9b93d24a51edb87912819bf8c","course-g03-l02-in-031","true","HELP_COURSES/ELMGR3/L2/IN/L2IN31.swf","9520101f5f286af37fddfce30014eda64bd9caf9b93d24a51edb87912819bf8c","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","31","Subtraction Using Pencil and Paper","Substracción usando papel y lápiz","integer-operations","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l02-in-032","swf-aa22cffd393b64d1b5f90d257c46a2a7c3041a299a3f97bd486e03b49ae189d4","course-g03-l02-in-032","true","HELP_COURSES/ELMGR3/L2/IN/L2IN32.swf","aa22cffd393b64d1b5f90d257c46a2a7c3041a299a3f97bd486e03b49ae189d4","course","3","2","Addition and Subtraction","Addition and Subtraction","IN","32","Subtraction Using Pencil and Paper","Substracción usando papel y lápiz","integer-operations","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L2/IN/L2IN32.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
